episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
5469,9,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,1
5470,2,0,-401.8624526127687,0,1,0,700,0.05,-413.8570221253666,1,0,-398.73891523084893,0,0,-399.1195466143904,0,0,-398.9236744640643,0,0,-398.67310462917266,0,0
5471,3,1,-607.2735058497459,0,1,0,700,0.05,-399.57980562433823,0,0,-489.8805225914018,0,31,-1332.7341056885684,0,312,-399.62111248132254,0,0,-414.5519828630984,0,5
5472,7,0,-173.04528363128523,1,0,0,514,0.05,-153.3212589400587,0,0,-153.14910294016286,0,0,-153.3208305690866,0,0,-246.34998150508463,0,31,-159.08524420203221,0,2
5473,6,1,-466.41959651155355,0,1,0,700,0.05,-402.32966015684,0,1,-498.3219106297112,0,33,-510.7736829020785,0,37,-514.347114522443,0,38,-406.3256143466937,0,2
5474,10,1,-477.1422550764198,0,1,0,700,0.05,-552.8205415973955,0,51,-399.6730558704008,0,0,-633.5247037832727,0,78,-399.74569842003746,0,0,-399.9472757109944,0,0
5475,9,0,-1206.617433548717,0,1,0,700,0.05,-612.8115468189251,0,71,-1114.2183240425588,1,234,-1117.180111769933,41,34,-1090.4208675533116,46,0,-2098.456317558851,112,6
5476,8,0,-398.9212147446131,0,1,0,700,0.05,-398.76066583685844,0,0,-398.98792168258694,0,0,-398.7349081625217,0,0,-398.93372046716627,0,0,-399.18885757393014,0,0
5477,10,0,-399.18609605487194,0,1,0,700,0.05,-399.3328750365211,0,0,-399.2209437391264,0,0,-399.1634851742287,0,0,-399.18901253791705,0,0,-399.02416378656756,0,0
5478,8,1,-653.2285246288177,0,1,0,700,0.05,-695.8221619502528,0,99,-1244.862087769583,0,283,-524.6856411839849,0,42,-401.9930270951968,0,1,-398.7797051450673,0,0
5479,4,1,-398.7420120706298,0,1,0,700,0.05,-398.1307402016374,0,0,-398.54038679568237,0,0,-398.5790068833586,0,0,-399.1970195225654,0,0,-399.26290694990666,0,0
5480,6,0,-399.48941835189476,0,1,0,700,0.05,-398.97335319056384,0,0,-399.2446649821336,0,0,-399.61323276427316,0,0,-399.72796542517693,0,0,-399.8878753973256,0,0
5481,0,0,-415.0177734973543,0,1,0,700,0.05,-398.60622255553426,0,0,-399.21085542069767,0,0,-477.8006002684424,5,1,-399.77778588603456,0,0,-399.69340335606216,0,0
5482,0,0,231.63570946234591,1,0,0,24,0.05,231.8385523585907,0,0,231.50292978321644,0,0,231.51034948695929,0,0,231.5477877624447,0,0,231.77892792051836,0,0
5483,10,0,157.0799158301391,1,0,0,119,0.05,154.7579003817567,0,1,157.65476651837338,0,0,157.51088489379453,0,0,157.77905064516943,0,0,157.69697671160156,0,0
5484,11,1,-399.50845792176824,0,1,0,700,0.05,-398.84149017638003,0,0,-399.1752500744524,0,0,-399.4529765682756,0,0,-399.89768299888425,0,0,-400.1748897908512,0,0
5485,5,1,-399.3852264931039,0,1,0,700,0.05,-398.79324006937156,0,0,-399.37158038968863,0,0,-399.37643480708533,0,0,-399.57936423088233,0,0,-399.80551296849256,0,0
5486,7,1,-466.8480821599985,0,1,0,700,0.05,-684.890754180875,0,96,-423.5919174013673,0,8,-399.625769894623,0,0,-426.5453673382596,0,9,-399.58660198486984,0,0
5487,5,0,-456.7515811499337,0,1,0,700,0.05,-428.743054567337,2,0,-443.8948133279148,3,0,-399.162652195607,0,0,-453.3984118760406,1,13,-558.5589737827675,1,48
5488,3,0,-430.9751199839625,0,1,0,700,0.05,-426.33395315900293,0,9,-528.3593060632841,0,43,-399.69041033978175,0,0,-400.24969212681,0,0,-400.24223823093513,0,0
5489,2,1,-482.65393416673317,0,1,0,700,0.05,-488.96305979030524,0,30,-530.9430218316546,6,14,-414.1968288184483,1,0,-549.5680269082428,10,0,-429.598733485015,0,10
5490,11,0,-447.7834672628032,0,1,0,700,0.05,-410.88018913398093,0,4,-506.8849958994979,0,36,-423.19961022144133,0,8,-471.4931204439314,1,19,-426.4594206151649,1,4
5491,1,0,-406.6988345768303,0,1,0,700,0.05,-413.930306154911,0,5,-419.92247306496483,0,7,-399.49552142358107,0,0,-400.0755873008192,0,0,-400.07028493987514,0,0
5492,0,1,-416.88457283102275,0,1,0,700,0.05,-404.71835895834096,0,2,-470.7595602193493,0,24,-410.6794657693056,0,4,-398.8946232647036,0,0,-399.37085594341454,0,0
5493,1,1,-399.28832595016524,0,1,0,700,0.05,-399.0956388211068,0,0,-399.1148979608415,0,0,-399.4145380498329,0,0,-399.285017479562,0,0,-399.5315374394824,0,0
5494,4,0,-406.6602001875824,0,1,0,700,0.05,-398.80346125990997,0,0,-413.76455610554024,1,0,-413.8119014866955,1,0,-398.78085984787936,0,0,-408.14022223788703,0,3
5495,9,1,-892.7204893625574,0,1,0,700,0.05,-534.5688005245828,9,0,-1749.4134230946656,90,0,-417.62989043860136,0,6,-408.4242953843307,0,3,-1353.566037370613,0,319
5496,2,0,-565.094123052647,0,1,0,700,0.05,-573.3891858406372,8,18,-684.688949357742,17,10,-729.4924980701422,22,0,-435.637622488571,0,13,-402.26235950614307,0,1
5497,3,1,-434.6570845338721,0,1,0,700,0.05,-516.1710311638533,0,39,-399.15305152165627,0,0,-399.1204270295357,0,0,-399.1740888872292,0,0,-459.66682406708594,0,20
5498,3,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5499,7,0,-402.96687832858674,0,1,0,700,0.05,-416.8394385615033,0,6,-399.1584931009255,0,0,-399.5069912827234,0,0,-399.72640258376373,0,0,-399.603066114017,0,0
5500,6,1,-460.659978601629,0,1,0,700,0.05,-399.2362210435695,0,0,-399.24450944141967,0,0,-399.3905847134254,0,0,-405.67651980675754,0,2,-699.7520580029728,20,0
5501,10,1,-409.7664381306018,0,1,0,700,0.05,-450.6507767357318,0,17,-399.553194528689,0,0,-399.71665604874113,0,0,-399.56856519575115,0,0,-399.34299814409474,0,0
5502,9,0,-596.4618613389579,0,1,0,700,0.05,-537.8747228471166,3,31,-717.7912718822406,0,106,-819.4857284880943,28,0,-459.7030338587477,4,0,-447.45454961859036,2,6
5503,8,0,-455.15887039173975,0,1,0,700,0.05,-594.4151641319304,0,65,-429.6183104056111,0,10,-417.4542924883914,0,6,-411.24206919750105,0,4,-423.06451573526556,0,8
5504,8,1,-447.98643072165066,0,1,0,700,0.05,-510.6728385958829,0,37,-441.6307874697515,0,14,-402.2717315866566,0,1,-483.3414024880012,0,28,-402.0153934679621,0,1
5505,4,1,-411.4907955625949,0,1,0,700,0.05,-459.13211849545564,4,0,-399.4363748892952,0,0,-399.55566466936335,0,0,-399.55356493639545,0,0,-399.7762548224637,0,0
5506,6,0,-404.34009680993296,0,1,0,700,0.05,-398.03738410813384,0,0,-398.26734120311875,0,0,-398.43474727001876,0,0,-428.4613807746805,2,0,-398.499630693711,0,0
5507,0,0,-465.7495726301188,0,1,0,700,0.05,-429.0530562796283,2,0,-414.1726432995154,1,0,-429.26457075493977,2,0,-654.1744738720826,17,0,-402.0831189444298,0,1
5508,10,0,-399.55130216459713,0,1,0,700,0.05,-398.9376595200085,0,0,-399.55005229036595,0,0,-399.76848647609455,0,0,-399.7589349400593,0,0,-399.7413775964565,0,0
5509,11,1,-399.15340025086095,0,1,0,700,0.05,-398.778235645041,0,0,-398.8524609026658,0,0,-399.07809636337305,0,0,-399.4870285106263,0,0,-399.57117983259684,0,0
5510,4,1,81.8706763892624,1,0,0,173,0.05,99.95838502613765,1,0,-4.994542876121983,8,0,100.08113096206054,1,0,99.70348240582406,1,0,114.60492642841139,0,0
5511,0,0,157.99412658749404,1,0,0,115,0.05,160.8148402680997,0,0,148.65884647713625,0,4,160.12395538971023,0,0,160.2502730712804,0,0,160.1227177312434,0,0
5512,5,1,-403.73126577615244,0,1,0,700,0.05,-399.3484828233831,0,0,-399.3408153342746,0,0,-399.50703868689965,0,0,-399.7363926838088,0,0,-420.7235993523941,0,7
5513,7,1,-437.4147255944603,0,1,0,700,0.05,-402.3259413149213,0,1,-462.69896937484856,0,21,-402.6847062357958,0,1,-513.6167110151569,0,38,-405.74730003157777,0,2
5514,5,0,-779.2684602729664,0,1,0,700,0.05,-501.8475190101713,0,34,-675.7177318663734,12,32,-1524.3896269521679,75,0,-759.2617286329101,0,120,-435.1256949032107,2,2
5515,3,0,-401.780587743709,0,1,0,700,0.05,-408.71618980726373,0,3,-399.6155155318483,0,0,-399.2221238661688,0,0,-399.36594135621567,0,0,-401.98316815704874,0,1
5516,2,1,-585.2819156685637,0,1,0,700,0.05,-489.1920032494178,6,0,-399.15034899695513,0,0,-729.2599372197152,22,0,-909.3949563328208,34,0,-399.412332543909,0,0
5517,11,0,-808.1723198389566,0,1,0,700,0.05,-399.4719436083724,0,0,-636.7651722827236,0,79,-1992.687331643087,0,532,-582.3865133353773,0,61,-429.5506383252192,0,10
5518,1,0,-423.1253807969483,0,1,0,700,0.05,-398.45485369389576,0,0,-398.6499935583792,0,0,-399.26788036726975,0,0,-399.3213197003188,0,0,-519.9328566648765,8,0
5519,0,1,-878.9681528515681,0,1,0,700,0.05,-462.543958134112,4,1,-1068.5409603927892,38,33,-558.7862030620034,7,18,-1065.6528821006268,43,7,-1239.3167605683072,56,0
5520,1,1,-463.74637101493255,0,1,0,700,0.05,-441.7226579657783,0,14,-429.77591169591466,0,10,-585.685602716662,4,43,-459.32798678315913,0,20,-402.2196959131499,0,1
5521,4,0,-426.85367583292214,0,1,0,700,0.05,-426.1712991143708,0,9,-501.10982637430726,0,34,-399.23592447724286,0,0,-399.3651969824505,0,0,-408.3861322162408,0,3
5522,9,1,-399.80419320843333,0,1,0,700,0.05,-398.5271303803826,0,0,-399.094469967911,0,0,-399.3664117071021,0,0,-399.42148923056754,0,0,-402.61146475620336,0,1
5523,5,0,-3.950184656124719,1,0,0,290,0.05,22.966989659657173,0,0,22.876642159859443,0,0,7.946370637553031,1,0,-96.86241444097703,8,0,23.32148870328416,0,0
5524,2,0,-634.3430247972188,0,1,0,700,0.05,-681.859740139203,0,94,-420.57400228515456,0,7,-957.8537702312003,0,187,-618.7744894122459,1,68,-492.65312191828673,6,1
5525,3,1,-414.3107363721692,0,1,0,700,0.05,-399.0962572733556,0,0,-474.1281560429145,5,0,-399.19113910640675,0,0,-399.3265738532056,0,0,-399.8115555849641,0,0
5526,7,0,-427.2837950432612,0,1,0,700,0.05,-399.7895762491353,0,0,-538.0221453362595,0,46,-399.5977440884985,0,0,-399.65072566550174,0,0,-399.3587838769107,0,0
5527,6,1,-555.6996109210102,0,1,0,700,0.05,-398.7669041670552,0,0,-443.99288041503337,0,15,-399.1078612780921,0,0,-987.0712853346747,39,1,-549.5591234101946,10,0
5528,10,1,-420.55545757786405,0,1,0,700,0.05,-407.54890208962223,0,3,-497.87005351330686,0,33,-399.28462087180105,0,0,-399.07979280876424,0,0,-398.9939186058287,0,0
5529,9,0,-401.241930450108,0,1,0,700,0.05,-407.86012038648,0,3,-401.84785700205293,0,1,-398.8477441649811,0,0,-398.7772616811732,0,0,-398.87666901585163,0,0
5530,8,0,-403.70012122382735,0,1,0,700,0.05,-420.61072707701027,0,7,-399.5106448423203,0,0,-399.6158268695452,0,0,-399.468885805641,0,0,-399.2945215246201,0,0
5531,8,1,-443.12355113357785,0,1,0,700,0.05,-461.9192235587107,0,21,-399.255043935831,0,0,-507.2149544350257,0,36,-399.64025937454306,0,0,-447.5882743637778,0,16
5532,6,0,-398.4844208596042,0,1,0,700,0.05,-398.0499085624798,0,0,-398.33859176125327,0,0,-398.64373366578,0,0,-398.6046147239975,0,0,-398.78525558451156,0,0
5533,10,0,-399.2463547429273,0,1,0,700,0.05,-399.3120159572935,0,0,-399.31638042617715,0,0,-399.103671237832,0,0,-399.0910189274949,0,0,-399.4086871658376,0,0
5534,11,1,-419.7843788421582,0,1,0,700,0.05,-399.3065130571125,0,0,-399.279930633497,0,0,-399.2998539304206,0,0,-501.25080444464567,0,34,-399.7847921451172,0,0
5535,4,1,-402.9599408064121,0,1,0,700,0.05,-398.64891126353047,0,0,-417.11083649442156,0,6,-399.4684241021474,0,0,-399.8182171173034,0,0,-399.75331505465726,0,0
5536,0,0,-472.6706042565888,0,1,0,700,0.05,-435.03606535828266,0,12,-399.38310620499044,0,0,-714.7064606344721,21,0,-414.6487148857958,1,0,-399.5786741994017,0,0
5537,5,1,-399.3639689201133,0,1,0,700,0.05,-399.0358072746138,0,0,-399.2400355964581,0,0,-399.4764388686667,0,0,-399.4948569550977,0,0,-399.5727059057314,0,0
5538,7,1,-474.24413742778734,0,1,0,700,0.05,-447.234458026834,3,1,-399.41193076835464,0,0,-675.1014683304835,0,92,-429.2377465144031,0,10,-420.2350834988623,0,7
5539,3,0,-499.0324233714974,0,1,0,700,0.05,-786.8118314821122,0,129,-477.5141732641241,0,26,-426.41474986444837,0,9,-405.47198191564354,0,2,-398.94938033115767,0,0
5540,2,1,-679.6589022338915,0,1,0,700,0.05,-402.2835512521596,0,1,-459.2922588941583,0,20,-852.5412556883564,28,11,-1254.5239117267847,57,0,-429.653533608002,1,5
5541,5,0,-185.64091065227976,1,0,0,500,0.05,-256.0564887384402,0,38,-141.9616315872272,0,0,-246.89023602293057,7,0,-141.8164055256124,0,0,-141.47979138719094,0,0
5542,11,0,-550.8045202548069,0,1,0,700,0.05,-399.709554833292,0,0,-498.74234744919966,0,33,-984.7122669180152,0,195,-399.459330604421,0,0,-471.39910146910916,2,14
5543,1,0,-402.43204312381346,0,1,0,700,0.05,-411.72851636608647,0,4,-399.9509762469324,0,0,-400.0402611096971,0,0,-400.12042044164616,0,0,-400.3200414547044,0,0
5544,0,1,-533.0563954735961,0,1,0,700,0.05,-500.5104005319063,0,34,-404.73701536599066,0,2,-809.9092993792423,13,72,-458.479829679245,4,0,-491.64543241159566,5,6
5545,1,1,-556.7214070511503,0,1,0,700,0.05,-438.8220650954065,0,13,-657.7767218728329,0,86,-400.08828218411605,0,0,-871.5077706558116,3,143,-415.4121954475844,0,5
5546,0,1,164.65458664347594,1,0,0,79,0.05,173.90238297346392,1,0,188.86591050018782,0,0,83.32536523110002,0,35,188.42180475715463,0,0,188.75746975547332,0,0
5547,4,0,-408.71278948634733,0,1,0,700,0.05,-399.54021208519043,0,0,-399.4580230792172,0,0,-399.96354067566244,0,0,-444.84136736237986,3,0,-399.7608042292871,0,0
5548,9,1,-431.2434672945979,0,1,0,700,0.05,-444.17851313093536,0,15,-507.4800335061104,0,36,-405.4741308602825,0,2,-399.4647272814701,0,0,-399.619931694192,0,0
5549,2,0,-398.34628312698,0,1,0,700,0.05,-397.45592494909556,0,0,-398.00379291627934,0,0,-398.55557518904806,0,0,-398.86660098635787,0,0,-398.84952159411597,0,0
5550,3,1,-427.7516948095232,0,1,0,700,0.05,-399.17897669139165,0,0,-399.7881307233406,0,0,-505.33837146235135,0,35,-424.53298394209537,0,8,-409.9200112284366,0,3
5551,7,0,-399.2824184329865,0,1,0,700,0.05,-398.98390238803927,0,0,-399.26092899403886,0,0,-399.09967256577113,0,0,-399.47533156811016,0,0,-399.59225664897286,0,0
5552,6,1,-474.23828425382624,0,1,0,700,0.05,-398.54713026251125,0,0,-443.77491040346274,0,15,-609.2838829701863,14,0,-519.546314809174,8,0,-400.0391828237964,0,0
5553,10,1,-432.2869917070341,0,1,0,700,0.05,-398.9175887488749,0,0,-473.90406016323607,3,10,-414.09579163668127,1,0,-447.63860171224604,0,16,-426.87891627413165,0,9
5554,9,0,-847.6715311386497,0,1,0,700,0.05,-1197.462083296351,6,236,-429.76552788350386,0,10,-898.2712122305702,28,27,-916.2055518696292,31,17,-796.653280413196,0,132
5555,8,0,-399.31581863027077,0,1,0,700,0.05,-399.17051273813837,0,0,-399.0521313425113,0,0,-399.28356376032673,0,0,-399.3212421862426,0,0,-399.7516431241363,0,0
5556,8,1,-399.3587019676859,0,1,0,700,0.05,-398.98350206169664,0,0,-399.1329882702802,0,0,-399.1762876741471,0,0,-399.7240299310667,0,0,-399.7767019012382,0,0
5557,6,0,-399.30632266692146,0,1,0,700,0.05,-399.4203892128847,0,0,-399.3938358990514,0,0,-399.3243743043417,0,0,-399.2755501523814,0,0,-399.11746376594965,0,0
5558,10,0,-399.2911674956201,0,1,0,700,0.05,-399.01981147424743,0,0,-399.33788408931497,0,0,-399.3227309959331,0,0,-399.2390657710412,0,0,-399.53634514756226,0,0
5559,11,1,-434.14058849967836,0,1,0,700,0.05,-399.2941313317904,0,0,-399.6007052760153,0,0,-400.07819368386333,0,0,-400.227760699114,0,0,-571.502151507608,0,57
5560,4,1,-441.0244286324763,0,1,0,700,0.05,-401.2890691898076,0,1,-452.90279293485656,0,18,-552.051660633283,0,51,-399.3640606977479,0,0,-399.51455970668826,0,0
5561,0,0,-420.8667841932338,0,1,0,700,0.05,-399.1009633856864,0,0,-399.4350906499303,0,0,-399.8438679701442,0,0,-502.4344667702637,0,34,-403.51953219014547,0,1
5562,5,1,-405.02545563049466,0,1,0,700,0.05,-402.29720611154255,0,1,-426.36624371753476,0,9,-399.01884598596513,0,0,-398.63216012180095,0,0,-398.8128222156305,0,0
5563,7,1,-445.06041966993763,0,1,0,700,0.05,-417.48649891885043,0,6,-486.97962125701457,0,29,-400.2221509136863,0,0,-505.2707830109742,7,0,-415.3430442491669,1,0
5564,3,0,-399.3811646954198,0,1,0,700,0.05,-399.42242619058425,0,0,-399.3705072268623,0,0,-399.3529580175954,0,0,-399.3448215363848,0,0,-399.4151105056716,0,0
5565,2,1,-540.1347330552428,0,1,0,700,0.05,-398.68755911266504,0,0,-398.6816553690414,0,0,-1104.196450819159,47,0,-399.466082197342,0,0,-399.64191777800465,0,0
5566,5,0,-452.8299934414807,0,1,0,700,0.05,-411.4190256080278,0,4,-399.9564353042619,0,0,-435.94277066886343,2,2,-553.1777391647679,9,6,-463.65399646148205,0,21
5567,5,0,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5568,11,0,-400.17588720539345,0,1,0,700,0.05,-402.6124598396722,0,1,-399.58664472383947,0,0,-399.6958363015433,0,0,-399.6317156512272,0,0,-399.3527795106866,0,0
5569,1,0,-415.7318622353443,0,1,0,700,0.05,-468.8719178040861,0,23,-399.7238047363472,0,0,-399.43120723864246,0,0,-399.3513315926209,0,0,-411.28104980502513,0,4
5570,1,1,-425.3711115565122,0,1,0,700,0.05,-438.9153577262223,0,13,-412.1002863631757,0,4,-451.2773915495542,0,17,-409.2572273075917,0,3,-415.3052948360162,0,5
5571,0,1,-418.1317041745271,0,1,0,700,0.05,-413.7838191254982,0,5,-419.89014945424395,0,7,-458.8321182995108,4,0,-398.8212474824696,0,0,-399.3311865109122,0,0
5572,4,0,-405.5047918030994,0,1,0,700,0.05,-401.4245766463462,0,1,-398.702794618964,0,0,-428.92519951643567,0,10,-399.14784294931854,0,0,-399.32354528443574,0,0
5573,9,1,-428.4767569608086,0,1,0,700,0.05,-473.74041505383724,0,25,-399.2427181688176,0,0,-471.13803403327375,0,24,-398.9866514856019,0,0,-399.27596606251325,0,0
5574,2,0,-529.646274664181,0,1,0,700,0.05,-462.73509952520254,0,21,-520.2063363582663,3,26,-490.08515881166625,6,0,-460.19341263676404,4,0,-715.0113659890053,21,0
5575,3,1,-415.80597913263784,0,1,0,700,0.05,-411.7075252737989,0,4,-405.6567275759305,0,2,-450.34997728254206,0,17,-399.5305171454569,0,0,-411.7851483854616,0,4
5576,7,0,-399.1758517067312,0,1,0,700,0.05,-399.00993768310985,0,0,-399.0682144942015,0,0,-399.1444384289264,0,0,-399.4198224074084,0,0,-399.236845520009,0,0
5577,3,0,26.796107489387055,1,0,0,283,0.05,28.32880195542478,0,0,28.20966245735815,0,0,28.553108333504667,0,0,28.966589834333575,0,0,19.92237486631447,0,3
5578,6,1,-406.64007374965894,0,1,0,700,0.05,-405.3227455986895,0,2,-429.7132072881775,0,10,-399.5431543394934,0,0,-399.3710074175466,0,0,-399.2502541043869,0,0
5579,10,1,-436.893923406947,0,1,0,700,0.05,-511.23678685677015,0,37,-399.9641782559198,0,0,-456.97129546958894,0,19,-399.4518162862021,0,0,-416.84554016625276,0,6
5580,10,1,245.785787379165,1,0,0,6,0.05,245.78559486056045,0,0,245.7857511314548,0,0,245.78478783821197,0,0,245.78124855589763,0,0,245.7915545097,0,0
5581,9,0,-812.4269794341973,0,1,1,700,0.05,-573.3938855988587,9,18,-570.7961950469406,0,57,-1026.5812857748178,0,209,-1323.809660713605,52,48,-567.5538700367599,11,1
5582,8,0,-399.39303833684386,0,1,0,700,0.05,-399.23222004907586,0,0,-399.3192176704467,0,0,-399.3370278182704,0,0,-399.33861357904084,0,0,-399.7381125673867,0,0
5583,8,1,-447.954830666224,0,1,0,700,0.05,-585.2577785833687,0,62,-399.11281844440435,0,0,-456.5331445663237,0,19,-399.49897294651987,0,0,-399.37143879050154,0,0
5584,11,1,-258.97012282232424,1,0,0,569,0.05,-195.67721135700492,0,0,-195.69914762761107,0,0,-196.15761597050817,0,0,-196.15910099205138,0,0,-511.1575381644441,21,0
5585,11,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
5586,6,0,-404.1710363851291,0,1,0,700,0.05,-423.04171645736807,0,8,-399.3073977865555,0,0,-399.4211678857437,0,0,-399.60841708415575,0,0,-399.4764827118231,0,0
5587,6,0,233.36373788995974,1,0,0,22,0.05,233.39011989827577,0,0,233.3914965060366,0,0,233.34657683517375,0,0,233.3517179140596,0,0,233.3387782962529,0,0
5588,6,0,217.50585413562496,1,0,0,37,0.05,221.68203235872375,0,0,221.57578128541945,0,0,221.77558748155667,0,0,221.7329083601027,0,0,200.76296119232217,0,7
5589,10,0,-399.67443598829374,0,1,0,700,0.05,-399.75111829106737,0,0,-399.7039530589547,0,0,-399.7725794496116,0,0,-399.66460614818953,0,0,-399.4799229936438,0,0
5590,4,1,-430.152066115139,0,1,0,700,0.05,-399.3486578660506,0,0,-399.5528393122238,0,0,-399.68465404012346,0,0,-465.6273908867204,2,12,-486.546788470578,5,4
5591,0,0,-437.4783365660827,0,1,0,700,0.05,-434.44809962531866,0,12,-509.4760153886881,0,37,-398.91454733395636,0,0,-399.47920326925276,0,0,-445.07381721319695,3,0
5592,5,1,-399.73111315076795,0,1,0,700,0.05,-399.5468202216642,0,0,-399.7290192548728,0,0,-399.7686547927081,0,0,-399.8847912594439,0,0,-399.72628022515045,0,0
5593,7,1,-558.6007186176989,0,1,0,700,0.05,-438.62316128678515,0,13,-783.4131564612408,0,128,-651.70368363503,0,84,-417.54416195239423,0,6,-501.71942975304495,0,34
5594,2,1,-497.43041292939586,0,1,0,700,0.05,-429.6176110340868,0,10,-495.82232392103043,1,27,-534.5397884725245,9,0,-528.6500707034768,6,13,-498.52227051586215,5,8
5595,5,0,-668.3029086823404,0,1,0,700,0.05,-1499.946024467507,0,367,-516.5523829784776,0,39,-453.5707805625657,0,18,-471.6722023616344,0,24,-399.7731530415165,0,0
5596,11,0,-403.0825851678645,0,1,0,700,0.05,-417.49106769293354,0,6,-399.6259411770571,0,0,-399.5482018543974,0,0,-399.45244737177757,0,0,-399.2952677431575,0,0
5597,1,0,-497.95477463578993,0,1,0,700,0.05,-743.4769584552012,23,0,-398.4233551940725,0,0,-413.94806380409216,1,0,-534.3990886025649,9,0,-399.52640712302025,0,0
5598,1,1,-445.4361206306125,0,1,0,700,0.05,-398.47938600365904,0,0,-416.716878149524,0,6,-450.2695375838835,0,17,-477.81797593887796,0,26,-483.89682547711965,0,28
5599,0,1,-532.9256229696673,0,1,0,700,0.05,-444.60069832824803,0,15,-456.80946300808847,0,19,-813.6016008158334,9,93,-507.7703470502511,0,36,-441.8460056459154,0,14
5600,4,0,-447.64394608802013,0,1,0,700,0.05,-546.8983299584668,0,49,-450.780983425335,0,17,-432.73109283138996,0,11,-399.51608725947233,0,0,-408.2932369654377,0,3
5601,9,1,-558.6142008793956,0,1,0,700,0.05,-597.2320820458553,0,66,-420.4017447464543,0,7,-708.7334906097661,0,103,-529.0158999462683,4,23,-537.6877870486317,9,1
5602,4,0,203.6052107417284,1,0,0,60,0.05,203.56696558053594,0,0,203.63513357626576,0,0,203.63661115062988,0,0,203.60515297541414,0,0,203.58219042579634,0,0
5603,2,0,-718.0463949000512,0,1,1,700,0.05,-804.0678457501771,2,125,-549.4168943154626,7,15,-729.3958972173568,15,35,-1077.7207108331013,41,26,-429.6306263841528,0,10
5604,3,1,-447.5505247112206,0,1,0,700,0.05,-587.3906201030056,1,58,-399.0053046045118,0,0,-399.0262553615358,0,0,-423.1667992051299,1,3,-429.163644281918,2,0
5605,7,0,-455.04649543964246,0,1,0,700,0.05,-398.9548964501321,0,0,-399.2922567616656,0,0,-639.2274664596691,16,0,-435.28421169325884,0,12,-402.4736458334879,0,1
5606,3,0,-399.4543957524486,0,1,0,700,0.05,-398.7713151659842,0,0,-399.1464847958524,0,0,-399.6634554132994,0,0,-399.90184290915863,0,0,-399.7888804779489,0,0
5607,6,1,-408.1223679140973,0,1,0,700,0.05,-399.38226770866805,0,0,-399.64756955067816,0,0,-426.8186087783412,0,9,-399.84527212032276,0,0,-414.9181214124773,0,5
5608,10,1,-438.25063160861407,0,1,0,700,0.05,-398.8538721521106,0,0,-398.8560233971833,0,0,-399.19105961335333,0,0,-579.6671759675203,12,0,-414.68502691290405,1,0
5609,9,0,-744.0753136570276,0,1,0,700,0.05,-567.3511405866398,2,46,-852.3038135931387,2,141,-1158.6409697646823,0,253,-429.95480252201776,2,0,-712.1258418186646,2,94
5610,8,0,-410.66563266006074,0,1,0,700,0.05,-399.12261440817207,0,0,-399.15860757244974,0,0,-399.3408596069253,0,0,-453.48722174331226,0,18,-402.21885996944263,0,1
5611,8,1,-399.60423786701534,0,1,0,700,0.05,-399.0350526623054,0,0,-399.606133709156,0,0,-399.76460201272636,0,0,-399.8074805766129,0,0,-399.8079203742777,0,0
5612,11,1,-399.18351040810194,0,1,0,700,0.05,-398.8975903834006,0,0,-398.9273608644501,0,0,-399.25396668370155,0,0,-399.54850825393254,0,0,-399.29012585502596,0,0
5613,6,0,-414.4067779227717,0,1,0,700,0.05,-398.2515695709891,0,0,-413.84064584486225,0,5,-398.8420780086622,0,0,-407.80055527775926,0,3,-453.29904091158477,0,18
5614,8,0,154.92397032547908,1,0,0,121,0.05,152.31245461431803,0,1,155.3592958846907,0,0,155.47928089899818,0,0,155.75646283556972,0,0,155.71235739381856,0,0
5615,10,0,-410.20959559701953,0,1,0,700,0.05,-447.7911135369918,0,16,-402.72908089704725,0,1,-400.09026724647214,0,0,-400.04002104395823,0,0,-400.3974952606262,0,0
5616,10,0,205.26538876222583,1,0,0,58,0.05,205.22680305768495,0,0,205.2799439206185,0,0,205.34695015256443,0,0,205.31536517844938,0,0,205.15788150181172,0,0
5617,4,1,-523.7703458934843,0,1,0,700,0.05,-399.61104397976624,0,0,-402.6378437998982,0,1,-999.8059930518145,0,201,-417.4577054195837,0,6,-399.33914321636144,0,0
5618,0,0,-492.40929536511635,0,1,0,700,0.05,-441.05676034531143,0,14,-480.3126980137429,0,27,-495.5785214539103,0,32,-627.7330350355065,0,76,-417.3654619771123,0,6
