episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
4883,0,2,-165.6774830886298,1,0,0,356,-475.03857640709197,12,89,-401.0848877131939,15,0,-191.03268334269524,1,0,-175.64195427298546,0,0,-178.73217085003853,0,1
4884,1,2,108.12059318593573,1,0,0,177,91.4651978271348,0,8,-96.22993963956833,0,4,-84.18137207627296,0,0,-84.28204491734505,0,0,-83.88316097855568,0,0
4885,6,1,86.97142809288847,1,0,0,171,59.685020812920186,0,19,-84.32218995690346,0,0,-177.05909931659698,0,31,-84.23447373509407,0,0,-83.7835459113121,0,0
4886,7,2,224.83199133106638,1,0,0,33,224.7322295648711,0,0,-16.02831122279167,0,0,-15.940327733755112,0,0,-15.56542792916298,0,0,-15.32392030954361,0,0
4887,2,2,24.249525242192334,1,0,0,293,24.27156777892793,0,0,-142.07423362135887,0,0,-142.34807741641998,0,0,-142.06168431043625,0,0,-141.68280336260796,0,0
4888,5,3,231.97916901963097,1,0,0,24,232.11764953391892,0,0,-11.050243824720383,0,0,-11.412196576595306,0,0,-11.279054790735245,0,0,-11.051737815141678,0,0
4889,0,1,174.54390279650687,1,0,0,98,174.95963886380196,0,0,-46.88525187969208,0,0,-46.74352553486824,0,0,-46.77262565493584,0,0,-49.83872181177139,0,1
4890,1,3,151.57049813185418,1,0,0,104,88.07983945522989,0,27,-50.87725105881691,0,0,-53.96469184756279,0,1,-56.46744507551193,0,2,-50.06081795692444,0,0
4891,1,1,181.6418715272631,1,0,0,81,158.23390390617507,0,10,-38.61240613460541,0,0,-38.58736389875412,0,0,-41.599858045578,0,1,-38.653489619493484,0,0
4892,3,3,-580.5196816027166,0,1,0,700,-547.2265366911888,10,0,-842.3147486448288,33,0,-347.4505860209465,0,0,-452.7296480536461,7,0,-512.876888602972,11,0
4893,0,0,155.68770137940132,1,0,0,104,168.23352362428392,0,1,-49.09096968173981,0,0,-49.01037657260895,0,0,-123.91221484541893,5,0,-48.92431277036667,0,0
4894,1,3,221.39282480648586,1,0,0,37,219.23529463580678,0,1,-17.19501119852066,0,0,-17.397136956453323,0,0,-17.430604696273804,0,0,-17.962703466415405,0,0
4895,7,2,204.7134242807116,1,0,0,60,204.80661319834846,0,0,-28.049030512571335,0,0,-28.09826436638832,0,0,-28.251884281635284,0,0,-28.26888406276703,0,0
4896,0,3,189.20454716341837,1,0,0,80,189.1177512194429,0,0,-37.95583751797676,0,0,-38.022514164447784,0,0,-37.91344088315964,0,0,-37.774651408195496,0,0
4897,4,3,137.4053791974272,1,0,0,130,84.68488459927696,0,22,-62.11712437868118,0,0,-62.04149532318115,0,0,-62.34435984492302,0,0,-62.583580493927,0,0
4898,1,2,169.6241228912558,1,0,0,81,181.28373809797424,0,2,-63.364716589450836,0,8,-39.07264640927315,0,0,-39.09026774764061,0,0,-99.06406432390213,4,0
4899,5,1,27.67973036425451,1,0,0,269,43.31524879591805,0,0,-181.41816130280495,0,17,-130.43553596735,0,0,-154.53888201713562,0,8,-131.09544625878334,0,0
4900,2,0,-224.6431647070815,1,0,0,559,-186.87959341491973,0,0,-328.3925002813339,0,17,-277.6613494157791,0,0,-278.22004479169846,0,0,-413.2051927745342,9,0
4901,6,1,137.6924083394664,1,0,0,117,80.08143547603063,0,27,-88.8584372997284,0,11,-56.303452283144,0,0,-56.3983214199543,0,0,-56.34489706158638,0,0
4902,1,1,139.65392822878704,1,0,0,108,166.79050753372056,0,0,-52.268286883831024,0,0,-187.74706402420998,9,0,-52.62384778261185,0,0,-52.45309627056122,0,0
4903,3,3,155.52087567448618,1,0,0,119,159.16983339190483,0,0,-57.02124762535095,0,0,-57.35885113477707,0,0,-72.89114326238632,1,0,-58.294212996959686,0,0
4904,1,3,160.39350336279182,1,0,0,113,163.32981674160274,0,0,-54.34784537553787,0,0,-54.4358226954937,0,0,-54.31060400605202,0,0,-69.12517070770264,1,0
4905,1,2,161.61599510908127,1,0,0,105,129.0188411474228,0,14,-49.130733013153076,0,0,-49.568740755319595,0,0,-49.63639762997627,0,0,-52.602994203567505,0,1
4906,0,2,60.93149455870895,1,0,0,197,96.14330340709006,0,0,-112.22896465659142,1,0,-96.86940437555313,0,0,-261.3816337287426,11,0,-95.86297070980072,0,0
4907,6,1,188.34997546332224,1,0,0,80,189.05294419186455,0,0,-38.094093918800354,0,0,-38.05484861135483,0,0,-38.26304095983505,0,0,-41.46251195669174,0,1
4908,0,1,8.356729550020958,1,0,0,197,83.19091750468527,1,0,-200.5661247074604,7,0,-95.39080113172531,0,0,-425.2676798403263,22,0,-95.03980693221092,0,0
4909,3,0,-164.24558932355475,1,0,0,523,-156.44875871709414,0,0,-256.99322697520256,0,0,-256.971628844738,0,0,-296.05125564336777,0,13,-257.0487907230854,0,0
4910,0,1,243.4363741951329,1,0,0,9,243.44907769135065,0,0,-4.037102699279785,0,0,-3.987787216901779,0,0,-3.989520937204361,0,0,-3.9670815765857697,0,0
4911,3,1,-26.36808058023462,1,0,0,245,46.81238266825676,1,0,-492.9867883324623,25,0,-118.1420747935772,0,0,-139.3096055984497,0,7,-148.21431684494019,2,0
4912,3,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4913,3,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4914,5,2,-573.6696320295333,0,1,0,700,-396.72440579533577,0,0,-1156.676041096449,54,0,-346.5273734629154,0,0,-421.77856197953224,5,0,-346.6417778134346,0,0
4915,0,2,200.078202021122,1,0,0,56,178.2488619685173,0,10,-29.29096233844757,0,1,-26.779166400432587,0,0,-30.238546818494797,0,1,-27.549176305532455,0,0
4916,1,1,104.47507394977983,1,0,0,159,83.05075216719084,0,15,-127.25944659113884,0,17,-75.94753316044807,0,0,-96.95914959907532,0,7,-78.79496735334396,0,1
4917,3,3,110.92770202585629,1,0,0,138,76.97819784709384,0,23,-73.79339629411697,0,3,-65.01924082636833,0,0,-161.11558642983437,0,32,-64.69717845320702,0,0
4918,4,1,-28.69784340858456,1,0,0,343,-78.48797404766083,0,21,-167.7406809926033,0,0,-167.84142318367958,0,0,-168.41147154569626,0,0,-169.007667273283,0,0
4919,7,1,-70.35753323520925,1,0,0,328,-2.659287465470186,0,0,-323.6216958463192,0,55,-158.82479950785637,0,0,-242.9712756574154,0,28,-248.85346484184265,6,0
4920,1,2,139.99321695140435,1,0,0,142,143.60806116036008,0,0,-66.36753639578819,0,0,-66.35173717141151,0,0,-66.8513069152832,0,0,-81.78568163514137,1,0
4921,0,3,-3.9785433420114487,1,0,0,258,49.997658031327376,0,0,-126.20128929615021,0,0,-396.03780204057693,18,0,-126.3222893178463,0,0,-126.47185122966766,0,0
4922,0,0,-38.480282794577676,1,0,0,288,19.409151656287065,0,2,-172.15961030125618,2,0,-141.96051973104477,0,0,-306.7284554243088,11,0,-261.81912302970886,8,0
4923,4,3,24.06978986774166,1,0,0,272,40.79154633198465,0,0,-131.64380314946175,0,0,-131.40897765755653,0,0,-215.2805211544037,0,28,-131.25215217471123,0,0
4924,7,3,-484.2418965578078,0,1,0,700,-562.2074480950832,11,0,-377.04477909207344,2,0,-482.40084904432297,9,0,-437.38910496234894,6,0,-362.16730159521103,1,0
4925,1,1,197.8465212753841,1,0,0,69,198.08628590617863,0,0,-32.43181958794594,0,0,-32.42359098792076,0,0,-32.55650821328163,0,0,-32.584617882966995,0,0
4926,5,2,153.72306931103978,1,0,0,127,154.01834578599247,0,0,-59.924502700567245,0,0,-60.05374440550804,0,0,-60.10163861513138,0,0,-60.180256366729736,0,0
4927,2,3,-378.7776399425096,1,0,0,547,-179.65699805532182,0,1,-369.2374486029148,0,33,-270.0739140510559,0,0,-1074.4783562421799,34,98,-375.2986256182194,7,0
4928,1,3,81.91676979235231,1,0,0,198,98.43624868563242,0,0,-154.99912011623383,4,0,-95.08481898903847,0,0,-116.69460669159889,0,7,-95.78813964128494,0,0
4929,6,0,-231.03133701937534,1,0,1,564,-188.9801221873079,0,0,-352.89867517352104,6,0,-277.92007434368134,0,0,-277.92241129279137,0,0,-412.86397352814674,9,0
4930,6,2,-633.1566238284107,0,1,0,700,-448.0984736084938,3,2,-1172.402551293373,39,80,-587.3086452484131,16,0,-407.3052279651165,0,20,-350.668221026659,0,1
4931,4,0,-286.14904499735127,1,0,1,573,-436.16388471211707,16,0,-282.3184516131878,0,0,-327.2706145644188,3,0,-447.4899911880493,12,0,-282.64514005184174,0,0
4932,6,2,241.8758226786341,1,0,0,11,241.8593645308699,0,0,-4.999927520751953,0,0,-5.000478059053421,0,0,-4.974772959947586,0,0,-4.933644026517868,0,0
4933,1,2,200.67196737527848,1,0,0,63,202.08682397007942,0,0,-30.13242682814598,0,0,-30.146650671958923,0,0,-33.2555832862854,0,1,-33.19232630729675,0,1
4934,3,2,-402.8134204864503,0,1,0,700,-411.13432747125626,1,0,-361.713286280632,1,0,-346.94815891981125,0,0,-347.01378083229065,0,0,-347.2575489282608,0,0
4935,2,1,-415.6636013329029,1,0,2,497,-288.6030461192131,0,50,-699.4242450594902,26,26,-456.75900480151176,14,0,-591.445586681366,22,10,-474.0861240029335,15,1
4936,1,1,216.68717381443295,1,0,0,43,215.02009029473578,0,1,-19.855066061019897,0,0,-19.819895416498184,0,0,-19.908888518810272,0,0,-22.857514083385468,0,1
4937,6,0,224.02199920926773,1,0,0,34,224.0244960955211,0,0,-16.447312146425247,0,0,-16.40619733929634,0,0,-16.14594766497612,0,0,-16.05790004134178,0,0
4938,6,1,42.270210496868486,1,0,0,201,-5.287012960229589,0,34,-264.2447231411934,11,1,-96.3441851735115,0,0,-96.67406210303307,0,0,-96.3846784234047,0,0
4939,1,3,213.6643515280315,1,0,0,48,213.44499282751764,0,0,-22.771422147750854,0,0,-22.602051854133606,0,0,-22.370352059602737,0,0,-22.522266268730164,0,0
4940,5,2,209.72644577452112,1,0,0,54,210.02489483782222,0,0,-24.734762519598007,0,0,-24.96024689078331,0,0,-24.954138696193695,0,0,-25.029232144355774,0,0
4941,7,0,-503.26560771465364,0,1,0,700,-508.3523119390011,0,36,-353.2873730957508,0,1,-739.9668163359165,26,0,-349.8617414832115,0,0,-364.85979571938515,1,0
4942,1,3,237.1970890547548,1,0,0,17,237.21475867288453,0,0,-7.9620693027973175,0,0,-7.927311182022095,0,0,-7.935625523328781,0,0,-7.9757359623909,0,0
4943,0,2,84.62120734878945,1,0,0,194,99.29602694937162,0,0,-95.05829855799675,0,0,-94.73884946107864,0,0,-169.95839396119118,5,0,-94.72016251087189,0,0
4944,1,1,203.468054579837,1,0,0,62,204.073218362672,0,0,-28.826328694820404,0,0,-29.00046870112419,0,0,-29.007374584674835,0,0,-29.041630625724792,0,0
4945,6,0,197.51944212913514,1,0,0,70,197.89678248763084,0,0,-32.46670392155647,0,0,-32.457737028598785,0,0,-32.449301332235336,0,0,-32.92582955956459,0,0
4946,3,2,192.29806972060885,1,0,0,76,189.88235758457864,0,1,-35.43129286170006,0,0,-35.39017736911774,0,0,-35.408485412597656,0,0,-35.304910480976105,0,0
4947,4,0,162.44535212942534,1,0,0,103,171.71761548944883,0,0,-48.87679395079613,0,0,-48.87597441673279,0,0,-94.48592260479927,3,0,-49.53787815570831,0,0
4948,6,2,171.87292249458176,1,0,0,101,169.13787386672837,0,1,-48.8532879948616,0,0,-48.60382717847824,0,0,-48.326617270708084,0,0,-48.56095752120018,0,0
4949,3,3,99.79315523249764,1,0,0,193,99.32418423039573,0,0,-95.36061999201775,0,0,-95.19911494851112,0,0,-94.83448815345764,0,0,-94.39275640249252,0,0
4950,1,1,232.65106810501646,1,0,0,23,232.75782528093885,0,0,-10.684555619955063,0,0,-10.792079955339432,0,0,-10.936490058898926,0,0,-10.803644835948944,0,0
4951,5,2,192.7308141163417,1,0,0,76,193.4492400756904,0,0,-35.162185698747635,0,0,-35.73954790830612,0,0,-35.75436741113663,0,0,-36.28192561864853,0,0
4952,4,0,239.6356923520565,1,0,0,14,239.67860347032547,0,0,-6.318950921297073,0,0,-6.4552159905433655,0,0,-6.419210314750671,0,0,-6.306764483451843,0,0
4953,4,1,97.42665877086787,1,0,0,200,97.84213980180877,0,0,-95.38150131702423,0,0,-95.44418558478355,0,0,-95.78531193733215,0,0,-95.52641853690147,0,0
4954,2,0,-115.32087206585084,1,0,0,395,-57.39576785905021,0,0,-210.03655019402504,1,0,-195.58030793070793,0,0,-435.8616133630276,16,0,-226.30154955387115,2,0
4955,7,0,171.13407694016183,1,0,0,83,187.07311491881097,0,0,-114.24015006422997,5,0,-39.678304463624954,0,0,-39.87177863717079,0,0,-42.755354195833206,0,1
4956,7,1,62.32172944290295,1,0,0,193,101.56732513649123,0,0,-93.5766666829586,0,0,-168.49854269623756,5,0,-213.41159787774086,8,0,-93.90044209361076,0,0
4957,2,1,152.1612606057099,1,0,0,113,134.77054329003604,2,0,-74.2160758972168,1,2,-53.76823049783707,0,0,-53.764954805374146,0,0,-63.07212191820145,0,3
4958,4,0,232.63778195551464,1,0,0,23,232.7227437751634,0,0,-10.784889101982117,0,0,-10.817785382270813,0,0,-10.782364219427109,0,0,-10.863081008195877,0,0
4959,1,3,185.5441365659237,1,0,0,84,185.1443798840046,0,0,-40.616008907556534,0,0,-40.46938833594322,0,0,-40.196434676647186,0,0,-40.1418651342392,0,0
4960,6,1,142.78165947028572,1,0,0,124,112.90160572954585,0,14,-68.26415529847145,0,3,-58.930450946092606,0,0,-59.03314998745918,0,0,-71.05126643180847,0,5
4961,1,2,105.40893662657054,1,0,0,155,102.99086288894927,2,0,-148.3301863670349,5,0,-103.4592669904232,2,0,-73.44966122508049,0,0,-73.56420803070068,0,0
4962,6,3,-328.6197720527649,1,0,0,630,-271.2242519855499,2,0,-536.3530976176262,15,0,-416.14326870441437,7,0,-370.8466872870922,4,0,-328.53155466914177,1,1
4963,5,0,-416.3474479854108,0,1,0,700,-431.06575763225555,2,1,-375.3253171443939,0,9,-378.3774961531162,2,0,-348.60926887393,0,0,-348.3594001233578,0,0
4964,7,2,-256.9474860846992,1,0,1,497,-301.8895966410637,11,0,-589.9600196778774,24,0,-334.96183732151985,6,0,-244.9347628057003,0,0,-244.99121397733688,0,0
4965,0,2,134.1523497249399,1,0,0,136,129.28254739301545,1,1,-106.41549271345139,0,15,-64.40029790997505,0,0,-64.64751744270325,0,0,-67.62891927361488,0,1
4966,0,3,59.175656654153585,1,0,0,247,59.658685292516424,0,0,-120.23357078433037,0,0,-120.1321702003479,0,0,-120.37060779333115,0,0,-120.75833895802498,0,0
4967,1,3,203.93012550302913,1,0,0,61,203.77581596800258,0,0,-28.77081435918808,0,0,-28.668588489294052,0,0,-28.53028032183647,0,0,-28.441219568252563,0,0
4968,2,3,51.078626225675805,1,0,0,236,69.27785826155116,0,0,-113.38392397761345,0,0,-113.48170167207718,0,0,-113.40516462922096,0,0,-203.8996511399746,6,0
4969,1,3,234.0209536910057,1,0,0,21,234.02839681506157,0,0,-9.969359546899796,0,0,-10.044967621564865,0,0,-10.016965299844742,0,0,-9.892335891723633,0,0
4970,2,2,-758.7150186070372,1,0,1,601,-533.1954676338604,21,0,-446.91004529595375,10,0,-1166.7684180438519,58,0,-1647.2126540243626,91,0,-312.63136518001556,1,0
4971,1,0,-398.4361941814418,0,1,0,700,-398.36852180957794,0,0,-348.37814822793007,0,0,-348.37886676192284,0,0,-348.60006856918335,0,0,-348.4553655385971,0,0
4972,7,2,212.99525535021507,1,0,0,48,212.68576504502977,0,0,-23.835821896791458,0,0,-23.26970347762108,0,0,-22.884359896183014,0,0,-22.862460166215897,0,0
4973,4,2,-751.1068731784827,0,1,1,700,-411.682272285223,1,0,-512.0142560303211,11,0,-437.29610362648964,6,0,-1757.217363446951,95,0,-437.3243705034256,6,0
4974,2,0,-63.59647883687697,1,0,1,127,152.76513917531284,0,0,-810.9415774643421,50,0,-391.440592110157,23,0,-61.387152910232544,0,0,-61.83535373210907,0,0
4975,0,3,210.868081005982,1,0,0,52,211.36722252624375,0,0,-24.213863730430603,0,0,-24.341874450445175,0,0,-24.509308516979218,0,0,-24.53319936990738,0,0
4976,1,3,218.7063409302916,1,0,0,39,216.84491609675544,0,2,-24.751918762922287,0,3,-18.411536753177643,0,0,-17.974659979343414,0,0,-17.603667378425598,0,0
4977,4,2,223.26810668110846,1,0,0,35,223.0756903886795,0,0,-16.862878262996674,0,0,-16.819336503744125,0,0,-16.661103516817093,0,0,-16.39183869957924,0,0
4978,1,2,169.1458189683301,1,0,0,107,169.44384860566686,0,0,-50.44218331575394,0,0,-50.38552886247635,0,0,-50.33911168575287,0,0,-50.26221561431885,0,0
4979,6,2,113.60750956790793,1,0,0,171,90.30436617987499,2,0,-81.39585494995117,0,0,-81.38648238778114,0,0,-81.81024870276451,0,0,-82.24566087126732,0,0
4980,4,3,-87.43810238242133,1,0,0,315,-259.99918136000633,0,88,-350.82842230796814,13,0,-155.699217826128,0,0,-155.45638245344162,0,0,-155.20730796456337,0,0
4981,7,3,3.6483270585537753,1,0,0,315,-8.323041468858719,1,0,-153.2682583630085,0,0,-153.20309644937515,0,0,-153.44902324676514,0,0,-153.51494517922401,0,0
4982,6,3,158.19065773487088,1,0,0,119,158.1404430270195,0,0,-57.75734394788742,0,0,-57.58926731348038,0,0,-57.936669528484344,0,0,-57.903873562812805,0,0
4983,4,1,95.27282882077348,1,0,0,186,63.15136312586918,3,0,-104.14105090498924,1,0,-89.6945229768753,0,0,-90.18709161877632,0,0,-90.1931249499321,0,0
4984,7,3,239.55162949562072,1,0,0,14,239.5146501660347,0,0,-6.476838678121567,0,0,-6.464821219444275,0,0,-6.368006557226181,0,0,-6.446836233139038,0,0
4985,3,1,-174.89463912759516,1,0,0,456,-103.82901461635318,0,0,-478.70425072312355,17,0,-286.70304173231125,4,1,-259.74214029312134,0,12,-224.35189113020897,0,0
4986,0,3,201.82324880446708,1,0,0,64,201.39006037797247,0,0,-30.132947474718094,0,0,-29.916649043560028,0,0,-29.68399703502655,0,0,-29.397365659475327,0,0
4987,1,2,221.1773157085691,1,0,0,38,221.24729786174638,0,0,-17.988555073738098,0,0,-17.847662091255188,0,0,-18.205839067697525,0,0,-17.89009165763855,0,0
4988,2,2,161.99461930649625,1,0,0,80,54.12974748866898,9,0,-37.934658110141754,0,0,-37.844720244407654,0,0,-38.32928791642189,0,0,-38.6194132566452,0,0
4989,5,3,-2602.504403710365,0,1,2,700,-2542.6179451942444,144,0,-512.8057762682438,11,0,-1847.52489939332,100,0,-3332.4199427366257,200,0,-4577.153454959393,282,0
4990,5,3,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
4991,4,1,211.65260823539327,1,0,0,51,211.7669453578336,0,0,-23.97423017024994,0,0,-24.07165229320526,0,0,-23.72599869966507,0,0,-23.446308732032776,0,0
4992,7,1,74.73933567915635,1,0,0,223,63.53289358530728,1,0,-108.1320708990097,0,0,-108.512980312109,0,0,-108.94520685076714,0,0,-109.38881427049637,0,0
4993,3,1,206.54347961800437,1,0,1,45,216.51036123292786,0,0,-20.922378182411194,1,0,-20.981994152069092,0,0,-20.981083691120148,0,0,-69.47893568873405,0,16
4994,6,0,35.780946499960834,1,0,0,267,29.358224345105043,1,0,-129.3929258286953,0,0,-129.45574915409088,0,0,-156.6964790225029,0,9,-129.765480697155,0,0
4995,5,3,219.3952773613589,1,0,0,40,219.93221980759074,0,0,-18.571016639471054,0,0,-18.47638848423958,0,0,-18.494373559951782,0,0,-21.699768602848053,0,1
4996,1,0,138.21883930989674,1,0,0,145,137.9974202258246,0,0,-70.36834633350372,0,0,-70.26962471008301,0,0,-70.43700700998306,0,0,-70.11395990848541,0,0
4997,1,1,-115.34677156380263,1,0,0,271,41.197452311004895,0,0,-164.53086137771606,1,6,-131.33071973919868,0,0,-221.04689034819603,0,30,-791.3085529506207,44,0
4998,1,3,138.4953908690385,1,0,0,134,117.97271589721953,2,0,-63.94790896773338,0,0,-79.168133944273,1,0,-64.4790587425232,0,0,-64.75780275464058,0,0
4999,2,0,134.71901909453533,1,0,0,151,135.30753939492362,0,0,-71.62771099805832,0,0,-72.03878304362297,0,0,-72.51290759444237,0,0,-72.96161371469498,0,0
5000,7,0,-209.06153829949247,1,0,0,277,18.823215714522775,1,0,-137.0145035982132,0,0,-1336.955160677433,80,0,-136.85946023464203,0,0,-136.7303541302681,0,0
5001,5,1,-471.07208500504476,1,0,0,693,-967.0511005818844,45,1,-347.65700682997704,0,2,-371.8619337081909,0,10,-489.4020198881626,0,49,-387.38836401700974,3,0
5002,0,2,80.01188062855171,1,0,0,215,85.48246404954364,0,0,-112.28380265831947,0,3,-103.82354998588562,0,0,-119.30036062002182,1,0,-104.30106192827225,0,0
5003,2,0,238.83895006861005,1,0,0,15,238.77630997981342,0,0,-6.909671872854233,0,0,-6.855162978172302,0,0,-6.8181338012218475,0,0,-6.8557338416576385,0,0
5004,0,3,165.84564942121506,1,0,0,112,166.17805874347687,0,0,-52.05731421709061,0,0,-52.06441816687584,0,0,-52.31029999256134,0,0,-52.517779260873795,0,0
5005,1,2,160.1443630737918,1,0,0,117,158.50978437491827,0,1,-58.0715654194355,0,1,-55.173265010118484,0,0,-55.35884681344032,0,0,-55.47000604867935,0,0
5006,6,0,199.99973726017134,1,0,0,67,200.3747780237879,0,0,-30.76808738708496,0,0,-30.794811964035034,0,0,-30.824772477149963,0,0,-31.41699132323265,0,1
5007,1,1,210.8463741021497,1,0,0,51,210.7418325500829,0,0,-24.65425193309784,0,0,-24.60971513390541,0,0,-24.55831527709961,0,0,-24.401965409517288,0,0
5008,6,1,-7.9486937011990335,1,0,0,284,16.052301398345406,0,5,-272.61106583476067,9,0,-182.91421788930893,3,0,-137.84979152679443,0,0,-137.84926608204842,0,0
5009,7,2,57.69224759510581,1,0,0,205,-12.184366468872355,7,0,-98.90616232156754,0,0,-152.9707023203373,0,18,-101.93302881717682,0,1,-111.25878781080246,0,4
5010,3,2,-21.904967904090853,1,0,0,343,-45.508159786462784,2,0,-167.6475372314453,0,0,-167.78061029314995,0,0,-168.31012469530106,0,0,-168.2784075140953,0,0
5011,1,0,197.61235667211668,1,0,0,67,195.92396097523826,0,1,-32.04860410094261,0,0,-32.66383630037308,0,0,-33.276402562856674,0,0,-33.30190607905388,0,0
5012,7,0,208.93670790706364,1,0,0,55,209.2798225453922,0,0,-25.267274796962738,0,0,-25.276244431734085,0,0,-25.326520889997482,0,0,-25.869100034236908,0,0
5013,6,2,88.9874177225999,1,0,0,176,85.86250291551863,1,5,-150.18875938653946,4,2,-87.44839224219322,0,1,-117.4913441836834,0,11,-84.65406134724617,0,0
5014,4,2,21.62577634113174,1,0,0,185,109.45553398983822,0,0,-283.021851927042,13,0,-88.51969122886658,0,0,-88.87490981817245,0,0,-329.48162788152695,16,0
5015,7,3,130.2318301677704,1,0,0,154,133.3826341032982,0,0,-87.90563157200813,1,0,-72.89620685577393,0,0,-72.87568584084511,0,0,-72.54595899581909,0,0
5016,4,1,160.38850162369863,1,0,0,116,162.98748128754752,0,0,-53.950994580984116,0,0,-54.15905621647835,0,0,-63.17439424991608,0,3,-57.18909955024719,0,1
5017,6,1,222.2144632118089,1,0,0,37,222.37271233967374,0,0,-17.231045722961426,0,0,-17.239861130714417,0,0,-17.205049246549606,0,0,-17.33872589468956,0,0
5018,4,2,236.52203914267676,1,0,0,18,236.6918705020632,0,0,-8.331949234008789,0,0,-8.296643197536469,0,0,-8.56806293129921,0,0,-8.313590854406357,0,0
5019,7,2,218.28437221646308,1,0,0,42,218.45043668150902,0,0,-19.516715705394745,0,0,-19.867401361465454,0,0,-19.761825770139694,0,0,-19.88263276219368,0,0
5020,2,0,186.8224142917565,1,0,0,78,191.18371854509627,0,0,-36.36739361286163,0,0,-36.626603811979294,0,0,-36.87748825550079,0,0,-58.05730426311493,1,2
5021,1,3,139.18005809358186,1,0,0,114,163.82432695797513,0,0,-54.127700477838516,0,0,-54.39288979768753,0,0,-84.39866083860397,2,0,-144.7190710902214,6,0
5022,7,3,177.90878786614965,1,0,0,51,210.9399659889085,0,0,-189.50483584403992,11,0,-24.50993722677231,0,0,-24.516707807779312,0,0,-24.578831493854523,0,0
5023,2,3,-52.68915254984583,1,0,0,295,8.110333753483644,1,0,-233.1525656580925,6,0,-368.2277247309685,15,0,-188.79945376515388,3,0,-144.2334952056408,0,0
5024,5,3,117.4154005220958,1,0,0,139,139.06652619157518,0,2,-158.697818338871,6,1,-81.11681035161018,1,0,-84.24984070658684,0,6,-69.06791132688522,0,1
5025,5,1,115.33048686725759,1,0,0,130,114.83416025979179,2,2,-83.1923993229866,0,7,-68.17998406291008,0,2,-164.31064182519913,0,34,-73.92727214097977,0,4
5026,3,0,-514.2994097173212,0,1,0,700,-711.3686811923981,21,0,-451.64351883530617,7,0,-346.87156412005424,0,0,-379.9377429187298,0,11,-481.6755415201187,9,0
5027,0,1,-1602.2663299262529,0,1,0,700,-399.5541531741619,0,0,-349.3326386809349,0,0,-3049.137663036585,180,0,-3169.090162873268,188,0,-844.217031866312,33,0
5028,4,1,190.15296551755495,1,0,0,79,190.74988793901034,0,0,-36.79207929968834,0,0,-37.22436439990997,0,0,-37.65180477499962,0,0,-38.03109759092331,0,0
5029,6,1,191.8941176048347,1,0,0,76,192.32844741855348,0,0,-36.1642262339592,0,0,-36.22293844819069,0,0,-36.62634405493736,0,0,-36.98720780014992,0,0
5030,6,0,152.96107108592986,1,0,0,126,153.5927291214466,0,0,-60.70907285809517,0,0,-60.81138250231743,0,0,-61.37458509206772,0,0,-61.89233323931694,0,0
5031,1,2,148.15552902051382,1,0,0,131,136.6605809671538,1,0,-61.000349938869476,0,0,-61.597509890794754,0,0,-61.736620873212814,0,0,-61.83416944742203,0,0
5032,1,3,202.7906704238483,1,0,0,62,203.06278933797566,0,0,-29.202023804187775,0,0,-29.49947300553322,0,0,-29.74334579706192,0,0,-29.807451754808426,0,0
5033,7,3,196.46182512044908,1,0,0,70,196.60407704114914,0,0,-33.55001151561737,0,0,-33.545803129673004,0,0,-33.61035054922104,0,0,-33.588786244392395,0,0
5034,2,3,195.76244672707148,1,0,0,65,198.70449035934038,0,1,-30.161531180143356,0,0,-30.157670617103577,0,0,-30.59147572517395,0,0,-54.69586491584778,0,8
5035,1,1,121.2765123460974,1,0,0,151,89.01046865327018,3,0,-73.10704615712166,0,0,-72.81921383738518,0,0,-87.99641418457031,0,5,-76.13380417227745,0,1
5036,2,2,-24.626288898502224,1,0,0,271,-93.25532599857877,9,0,-131.25783681869507,0,0,-131.19129702448845,0,0,-266.2176591157913,0,45,-191.49503982067108,0,20
5037,4,1,196.15589111532483,1,0,0,64,200.74119688357627,0,0,-31.001048386096954,0,0,-52.0028370320797,0,7,-30.460484355688095,0,0,-33.35451439023018,0,1
5038,1,0,74.03376583967886,1,0,0,167,89.04138846908296,1,6,-230.369841247797,10,0,-125.08596500754356,3,0,-83.28748291730881,0,1,-89.27212724089622,0,3
5039,1,3,198.28819286142078,1,0,0,55,206.9718161097595,0,0,-27.224420875310898,0,0,-66.37617146968842,0,13,-32.81069567799568,0,2,-26.262420922517776,0,0
5040,6,2,89.59604264582904,1,0,0,183,14.944208455937257,5,6,-89.60872268676758,0,0,-89.46183276176453,0,0,-89.27434015274048,0,0,-89.4762424826622,0,0
5041,7,0,96.07540493948125,1,0,0,186,108.65251167757168,0,0,-87.85520905256271,0,0,-88.09442844986916,0,0,-91.27847811579704,0,1,-148.47594279050827,4,0
