episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
5074,4,1,220.8453543458666,1,0,0,39,220.6936522935118,0,0,-18.116049468517303,0,0,-18.045934736728668,0,0,-17.92968076467514,0,0,-17.803787022829056,0,0
5075,1,1,177.1736754681383,1,0,0,87,183.73188541190964,0,0,-41.330361753702164,0,0,-41.2397176027298,0,0,-71.36791390180588,2,0,-44.49694338440895,0,1
5076,7,1,56.18237377916063,1,0,0,223,30.241340684039272,1,11,-153.48118430376053,3,0,-108.70835411548615,0,0,-123.66341963410378,1,0,-108.61937087774277,0,0
5077,4,0,-457.8863821208477,0,1,0,700,-408.6877834200859,0,4,-391.7718649506569,3,0,-463.6670588552952,4,19,-475.8336463570595,0,43,-349.47155702114105,0,1
5078,1,0,-514.7485106289391,0,1,0,700,-397.1880568265915,0,0,-347.7568664550781,0,0,-902.9197751283646,37,0,-347.8931573331356,0,0,-377.9846974015236,2,0
5079,1,1,208.25136058671134,1,0,0,53,210.41397195202964,0,0,-24.776730686426163,0,0,-24.859563022851944,0,0,-24.88116544485092,0,0,-34.068281292915344,0,3
5080,8,0,-630.4776708602897,0,1,0,700,-939.0072975754738,36,0,-964.2719460725784,41,0,-349.4738071858883,0,0,-349.7721846103668,0,0,-349.8631188571453,0,0
5081,1,0,226.66301125543458,1,0,0,31,226.5524658049856,0,0,-14.512074917554855,0,0,-14.349365621805191,0,0,-14.446707546710968,0,0,-14.500690013170242,0,0
5082,6,1,-4.503342875412756,1,0,0,319,2.269650599786189,0,0,-156.83093908429146,0,0,-186.62824594974518,2,0,-159.98699644207954,0,1,-156.76875492930412,0,0
5083,10,1,118.88305526290624,1,0,0,160,122.36687915240017,0,1,-94.24469316005707,1,0,-79.04249107837677,0,0,-93.64017888903618,1,0,-78.16709685325623,0,0
5084,1,0,195.90942622167725,1,0,0,67,184.14379759771484,0,5,-31.719544649124146,0,0,-31.792065680027008,0,0,-31.993839412927628,0,0,-32.519788175821304,0,0
5085,9,0,-99.78934500387736,1,0,0,446,-96.61486792138645,0,0,-219.27932000160217,0,0,-219.35294970870018,0,0,-219.2786843776703,0,0,-234.70661729574203,1,0
5086,10,1,197.46125260421206,1,0,0,61,203.90321034618785,0,0,-28.365703731775284,0,0,-43.54798808693886,0,5,-28.427139163017273,0,0,-46.541830629110336,0,7
5087,7,1,11.87236608607438,1,0,0,179,-159.3926487352167,18,0,-88.17957955598831,0,0,-313.05971279740334,15,0,-87.8488281071186,0,0,-87.58597180247307,0,0
5088,1,0,210.3003689135824,1,0,0,52,209.9720969583307,0,0,-25.011931508779526,0,0,-24.97540858387947,0,0,-24.51058304309845,0,0,-24.54375782608986,0,0
5089,1,1,121.97101433277132,1,0,0,154,130.89708957076073,0,0,-75.01690664887428,0,0,-119.94926473498344,3,0,-74.81805428862572,0,0,-75.25779223442078,0,0
5090,4,0,93.87179061089238,1,0,0,174,49.56976534639085,0,22,-126.67268404364586,0,14,-84.70123985409737,0,0,-84.78950363397598,0,0,-85.19024190306664,0,0
5091,8,1,12.580334641252279,1,0,0,289,24.510707672153217,0,0,-142.87760657072067,0,0,-142.8017948269844,0,0,-202.692633330822,4,0,-142.95128545165062,0,0
5092,1,1,235.67988543936187,1,0,0,19,235.62520161696844,0,0,-8.939197599887848,0,0,-8.925440520048141,0,0,-8.902601480484009,0,0,-8.744249105453491,0,0
5093,9,0,197.5464500265462,1,0,0,65,201.50399845412798,0,0,-29.94915646314621,0,0,-30.322296798229218,0,0,-30.324543476104736,0,0,-48.890037298202515,0,6
5094,8,1,240.35877727184976,1,0,0,13,240.37233798418725,0,0,-5.92600291967392,0,0,-5.9661864042282104,0,0,-5.94646680355072,0,0,-5.882652640342712,0,0
5095,4,0,235.9421135527747,1,0,0,19,235.9629852814334,0,0,-8.594616740942001,0,0,-8.698325484991074,0,0,-8.662333607673645,0,0,-8.582855969667435,0,0
5096,7,1,211.7863961177213,1,0,0,51,212.04310696891378,0,0,-23.38653939962387,0,0,-23.721314072608948,0,0,-23.838953465223312,0,0,-23.878605157136917,0,0
5097,6,1,-10.614628981692505,1,0,1,162,109.40139113153731,1,0,-349.3267359137535,18,0,-469.36678287386894,27,0,-79.34558233618736,0,0,-79.2925777733326,0,0
5098,6,1,231.11494098050255,1,0,0,25,231.22077565533775,0,0,-11.651487708091736,0,0,-11.801945239305496,0,0,-11.734597146511078,0,0,-11.886612087488174,0,0
5099,2,1,-89.44120763284826,1,0,0,374,-160.216189793178,8,0,-303.61923360824585,8,0,-183.3141114115715,0,0,-186.46216142177582,0,1,-186.16577050089836,0,1
5100,6,1,229.00399655103683,1,0,0,28,228.90522953867912,0,0,-13.096061319112778,0,0,-13.072304785251617,0,0,-12.91397511959076,0,0,-12.802905559539795,0,0
5101,9,0,185.1047780581883,1,0,0,85,185.35413010205542,0,0,-40.82442680001259,0,0,-40.66906255483627,0,0,-40.68868914246559,0,0,-40.50520417094231,0,0
5102,0,1,-1646.4145281910887,0,1,0,700,-1808.1930893361568,94,0,-3453.5212238132954,207,0,-348.3905893266201,0,0,-1743.2914974987507,93,0,-678.6762409806252,22,0
5103,1,0,-314.50369959303305,1,0,3,121,-518.5515848738806,46,0,-1184.056017369032,76,0,-59.00360283255577,0,0,-58.694636166095734,0,0,-613.9269424378872,38,0
5104,0,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5105,0,1,226.8471905197416,1,0,0,31,226.96080426233155,0,0,-14.408214032649994,0,0,-14.308984369039536,0,0,-14.389697968959808,0,0,-14.189383864402771,0,0
5106,2,1,199.05205341322082,1,0,0,67,199.38273822409766,0,0,-31.701484888792038,0,0,-31.71592941880226,0,0,-31.891101121902466,0,0,-32.24252715706825,0,0
5107,11,0,-531.2081794789863,1,0,0,603,-222.72529594813074,0,0,-1035.1864788234234,49,0,-1109.9260563850403,54,0,-299.7430345416069,0,0,-299.31717455387115,0,0
5108,5,0,-316.43573416386346,1,0,0,624,-236.80026231919015,0,0,-368.27406242489815,4,0,-518.3527756929398,14,0,-434.44062811136246,0,42,-311.1680851280689,0,1
5109,5,0,248.14454368608338,1,0,0,3,248.14515269654137,0,0,-0.9985581040382385,0,0,-0.9987913966178894,0,0,-0.9952538907527924,0,0,-1.001259446144104,0,0
5110,6,1,150.75257549030442,1,0,0,102,172.71094422680991,0,0,-48.11073738336563,0,0,-48.30280324816704,0,0,-51.81274461746216,0,1,-154.1503529548645,0,35
5111,1,1,-329.986981605632,1,0,0,218,81.28318203772818,0,0,-106.81414490938187,0,0,-1096.5877918601036,66,0,-946.908735960722,56,0,-331.7645601928234,15,0
5112,1,1,229.82338208896775,1,0,0,25,227.95236154539245,0,1,-14.94131287932396,0,1,-11.893566578626633,0,0,-11.823065102100372,0,0,-11.60607796907425,0,0
5113,11,0,84.06203933187899,1,0,0,110,99.43715015479498,0,22,-103.97364249825478,0,17,-88.88507053256035,0,12,-184.97164899110794,3,30,-175.5823057591915,0,42
5114,11,0,239.60720812082292,1,0,0,14,239.64190697669983,0,0,-6.419922471046448,0,0,-6.275920957326889,0,0,-6.412948697805405,0,0,-6.497074246406555,0,0
5115,9,1,-397.7336304247376,0,1,0,700,-397.1643298268318,0,0,-347.6856992840767,0,0,-347.76765727996826,0,0,-347.94351294636726,0,0,-348.1069527864456,0,0
5116,5,1,-399.1812846302988,0,1,0,700,-398.68324479460716,0,0,-348.6992906630039,0,0,-349.30676609277725,0,0,-349.49556398391724,0,0,-349.7215576171875,0,0
5117,11,1,-398.5872485458855,0,1,0,700,-397.8351801633835,0,0,-348.315444201231,0,0,-348.6984128654003,0,0,-348.9255113899708,0,0,-349.16169410943985,0,0
5118,10,0,-427.1255591571332,0,1,0,700,-456.0187983214855,4,0,-421.4064941108227,5,0,-346.5555961430073,0,0,-349.7540983557701,0,1,-361.8928088545799,0,5
5119,2,1,101.3653798435415,1,0,0,186,95.05213030321255,0,4,-89.79178002476692,0,0,-89.54562419652939,0,0,-107.30834391713142,1,1,-89.0080543756485,0,0
5120,9,1,215.35935431974275,1,0,0,45,216.2245034958635,0,0,-20.918459951877594,0,0,-21.197172969579697,0,0,-21.437859743833542,0,0,-24.445667803287506,0,1
5121,1,1,181.93540361949374,1,0,0,89,179.91345212289266,0,1,-41.59350749850273,0,0,-41.99695414304733,0,0,-42.27327635884285,0,0,-42.65841031074524,0,0
5122,11,1,231.05844096285958,1,0,0,25,231.08859505397933,0,0,-11.747221499681473,0,0,-11.932645171880722,0,0,-11.835719972848892,0,0,-11.709375023841858,0,0
5123,2,0,-813.5212006866938,1,0,0,665,-1364.7586470246315,73,0,-360.2887797355652,2,0,-600.5788853466511,18,0,-1440.724795281887,74,0,-541.2548960447311,14,0
5124,3,1,-555.9111842453481,0,1,0,700,-423.08685877919197,0,8,-348.92799639701843,0,0,-348.8459315896034,0,0,-1032.5640353262424,0,228,-426.1310991346836,0,26
5125,0,0,-453.1211965382099,0,1,0,700,-398.81026142835617,0,0,-349.0093255639076,0,0,-349.0946731567383,0,0,-544.3496930003166,13,0,-424.3420295417309,5,0
5126,5,0,40.13613433837887,1,0,0,217,-22.713084489107132,7,0,-105.67411261796951,0,0,-105.6268644630909,0,0,-211.15798118710518,7,0,-106.14728555083275,0,0
5127,1,1,205.5060923193182,1,0,0,53,206.8035983656134,0,1,-28.11523935198784,0,1,-28.132470071315765,0,1,-25.200164169073105,0,0,-37.25383460521698,0,4
5128,5,0,228.05164318765912,1,0,0,29,227.93082450117384,0,0,-13.848838746547699,0,0,-13.711157411336899,0,0,-13.46124917268753,0,0,-13.508506089448929,0,0
5129,7,0,-449.81787869334175,0,1,0,700,-398.94054424762726,0,0,-352.07562044262886,0,1,-349.61118614673615,0,0,-598.7430685758591,0,83,-349.7189740538597,0,0
5130,6,0,-397.5992110908031,0,1,0,700,-397.10379296541214,0,0,-347.4403147995472,0,0,-347.7437071800232,0,0,-347.86897936463356,0,0,-347.83926114439964,0,0
5131,3,1,188.02548115508898,1,0,0,80,188.7556812252317,0,0,-38.358413338661194,0,0,-38.52312296628952,0,0,-41.625134974718094,0,1,-38.69303274154663,0,0
5132,3,0,-432.26528021097187,0,1,0,700,-575.6315350234509,12,0,-346.1613456904888,0,0,-346.12725883722305,0,0,-346.64383366703987,0,0,-346.76242783665657,0,0
5133,4,1,-580.9138841509816,0,1,0,700,-719.2805090844631,1,102,-411.4303031861782,4,0,-747.6161648929119,0,132,-474.8282867670059,1,36,-351.41415682435036,0,0
5134,6,1,-58.152190332753406,1,0,0,253,56.00488625253951,0,0,-121.76110705733299,0,0,-226.77131402492523,7,0,-586.7804433405399,31,0,-122.31011635065079,0,0
5135,10,0,141.15150418537002,1,0,0,143,141.9575516964708,0,0,-67.63549456000328,0,0,-67.93138164281845,0,0,-68.52968695759773,0,0,-68.67489618062973,0,0
5136,1,1,137.2601232247693,1,0,0,100,173.8341033416135,0,0,-47.353338956832886,0,0,-47.43166700005531,0,0,-155.65260994434357,0,36,-122.81015703082085,0,26
5137,6,0,192.5254589830126,1,0,0,74,191.39996760232108,0,1,-34.63255652785301,0,0,-38.23116111755371,0,1,-35.62336903810501,0,0,-35.714157432317734,0,0
5138,5,1,-15.259734846012918,1,0,0,195,98.90991954718316,0,0,-95.36902815103531,0,0,-95.45549568533897,0,0,-110.53567487001419,1,0,-650.9912522137165,37,0
5139,1,1,234.97476298723902,1,0,0,20,234.86105664287294,0,0,-9.387590676546097,0,0,-9.303960651159286,0,0,-9.348110646009445,0,0,-9.09043687582016,0,0
5140,5,0,154.20997083698,1,0,0,104,172.72034578238214,0,0,-47.89437085390091,0,0,-47.87270414829254,0,0,-48.4246030151844,0,0,-138.62167072296143,6,0
5141,0,0,81.77918341244973,1,0,1,155,131.97644908513342,1,0,-73.78181177377701,0,0,-74.20108127593994,0,0,-152.2560098171234,0,26,-245.6987720131874,0,57
5142,10,0,175.14150290829792,1,0,0,81,184.34089555484908,0,1,-39.334856152534485,0,0,-39.051527082920074,0,0,-98.9869556427002,4,0,-38.688613563776016,0,0
5143,8,0,-399.31884800195735,0,1,0,700,-398.5605025589466,0,0,-349.15976107120514,0,0,-349.1888111233711,0,0,-349.7184939980507,0,0,-349.96667125821114,0,0
5144,5,1,198.75776340195108,1,0,0,68,198.78783196636607,0,0,-31.778771370649338,0,0,-32.07596868276596,0,0,-31.89289554953575,0,0,-31.53709363937378,0,0
5145,6,1,128.30095192619723,1,0,0,138,143.98646372982432,0,0,-66.19378459453583,0,0,-65.88493621349335,0,0,-77.8437231183052,0,4,-134.84497445821762,0,23
5146,10,0,209.18049980146546,1,0,0,53,206.70913522584098,0,1,-25.195025712251663,0,0,-25.11794999241829,0,0,-25.015272825956345,0,0,-24.906959116458893,0,0
5147,8,0,202.60910100340843,1,0,0,63,202.5326547920704,0,0,-29.433314859867096,0,0,-29.407796025276184,0,0,-29.353893607854843,0,0,-29.292145282030106,0,0
5148,9,0,-350.28761494159687,1,0,0,539,-201.3117160499096,2,0,-267.52261757850647,0,0,-462.60559502243996,13,0,-861.7200141251087,39,3,-342.2781319320202,5,0
5149,6,1,202.8205727773053,1,0,0,58,205.49999391606875,0,0,-27.88745155930519,0,0,-28.267449766397476,0,0,-40.651487320661545,0,4,-28.305027097463608,0,0
5150,8,0,218.18155376740862,1,0,0,40,215.78667301365306,0,1,-19.258982717990875,0,0,-19.200551241636276,0,0,-22.04687711596489,0,1,-18.6582073867321,0,0
5151,10,1,-439.96335669755933,0,1,0,700,-539.165258616209,0,47,-348.01667216420174,0,0,-347.89780324697495,0,0,-414.0100748836994,0,22,-350.72697457671165,0,1
5152,10,0,127.28675851566454,1,0,0,109,165.65126269204276,0,0,-52.91532972455025,0,0,-217.57885539531708,11,0,-82.25910556316376,2,0,-51.89275085926056,0,0
5153,4,0,-376.705278142009,1,0,0,684,-703.4140152292592,28,0,-338.11161455512047,0,0,-338.06669294834137,0,0,-383.5067130625248,3,0,-338.71306920051575,0,0
5154,9,1,-61.931333207232655,1,0,0,372,-39.54046516333307,0,0,-198.04157131910324,1,0,-272.7956649363041,6,0,-191.52885854244232,0,3,-182.60724893212318,0,0
5155,8,1,-399.8015547573562,0,1,0,700,-397.833525210619,0,0,-348.42147383093834,0,0,-348.58407017588615,0,0,-355.0976388156414,0,2,-349.07106575369835,0,0
5156,10,1,169.2077053317002,1,0,0,71,195.68102045144354,0,0,-34.1302387714386,0,0,-52.09324041008949,0,6,-49.11497908830643,0,5,-133.16117838025093,0,33
5157,6,1,68.7220663172858,1,0,1,82,183.6584751052516,0,1,-39.71125531196594,0,0,-624.8357225060463,40,0,-39.548856139183044,0,0,-42.23802384734154,0,1
5158,8,0,175.16763833931515,1,0,0,79,190.34522246888704,0,0,-37.09402850270271,0,0,-37.21549034118652,0,0,-112.22493901848793,0,25,-37.686858624219894,0,0
5159,7,1,-441.01153642535166,0,1,0,700,-399.24322935938835,0,0,-349.5153405368328,0,0,-349.71365290880203,0,0,-556.8187290430069,0,69,-349.7667302787304,0,0
5160,9,1,205.4172911788736,1,0,0,59,205.59439844744546,0,0,-27.64022260904312,0,0,-27.764575213193893,0,0,-27.76705828309059,0,0,-27.90751501917839,0,0
5161,11,1,-89.3926189746175,1,0,0,438,-88.92509181158883,0,0,-214.24128440022469,0,0,-214.22429364919662,0,0,-214.4295218884945,0,0,-214.57147455215454,0,0
5162,4,0,182.55229271990913,1,0,0,88,182.76378317815917,0,0,-42.0949521958828,0,0,-42.20819362998009,0,0,-42.55889731645584,0,0,-42.56884786486626,0,0
5163,3,0,-210.8763467831271,1,0,0,352,-522.4297318799155,13,101,-233.7049224972725,0,20,-227.5749628841877,0,18,-494.7842328250408,12,47,-173.60216954350471,0,0
5164,1,0,-417.2111085236074,0,1,0,700,-443.42197901010513,3,0,-348.8992764055729,0,0,-349.175583422184,0,0,-349.4868668615818,0,0,-395.07183691859245,3,0
5165,0,1,-672.0205962002282,0,1,0,700,-1065.868618130684,0,223,-349.5376669764519,0,0,-361.579726934433,0,4,-643.5798980295658,0,98,-739.5370709300041,0,131
5166,5,1,-13.002855741126126,1,0,0,281,-85.08051614676202,0,39,-137.6067794561386,0,0,-137.52600049972534,0,0,-233.7887954711914,0,32,-149.86932998895645,0,4
5167,4,0,195.0123634474618,1,0,0,72,195.42034166625567,0,0,-34.057193249464035,0,0,-33.88058057427406,0,0,-33.66156804561615,0,0,-36.4734682738781,0,1
5168,1,1,-82.93521901624547,1,0,0,354,-184.19003544109208,0,53,-174.04871872067451,0,0,-174.1993969976902,0,0,-231.43147510290146,0,19,-246.23504024744034,0,24
5169,8,0,120.78960647923603,1,0,0,165,108.9476130221571,1,0,-79.00179877877235,0,0,-79.09092018008232,0,0,-79.03246691823006,0,0,-79.30296617746353,0,0
5170,10,0,35.55007391827445,1,0,0,199,-113.58888497097152,14,0,-97.12396854162216,0,0,-96.99743849039078,0,0,-96.9002520442009,0,0,-190.21051493287086,6,1
5171,5,1,198.0086707702705,1,0,0,69,197.959290938718,0,0,-32.30413672327995,0,0,-32.302925795316696,0,0,-32.14179515838623,0,0,-32.30993655323982,0,0
5172,1,1,146.72736949750356,1,0,0,82,188.1719238800662,0,0,-38.560855448246,0,0,-90.15381634235382,0,17,-144.5503847002983,0,36,-87.55573418736458,0,16
5173,4,1,-477.27598341362767,1,0,0,508,-146.12018091338024,0,0,-341.5852149426937,6,0,-1812.14496165514,104,0,-252.7569299340248,0,0,-253.20120105147362,0,0
5174,2,0,-320.82286182556805,1,0,0,610,-247.94220821772302,0,7,-347.5036550462246,0,15,-662.2833042740822,20,20,-347.2466709911823,0,15,-301.9956134557724,0,0
5175,10,0,205.71614185741967,1,0,0,58,205.66087257436342,0,0,-27.72673398256302,0,0,-27.686821818351746,0,0,-27.75314575433731,0,0,-27.6277474462986,0,0
5176,5,1,205.04731329934938,1,0,0,59,205.70484305279595,0,0,-27.558526307344437,0,0,-28.127052068710327,0,0,-28.679119527339935,0,0,-28.675007224082947,0,0
5177,8,1,23.255776867696227,1,0,0,263,47.85818790537971,0,0,-127.42113220691681,0,0,-127.51640114188194,0,0,-128.04677712917328,0,0,-248.02356451749802,8,0
5178,8,0,164.27847959484376,1,0,0,92,180.17025480951582,0,0,-43.677604883909225,0,0,-88.85981792211533,0,15,-76.87529587745667,0,11,-44.22228100895882,0,0
5179,11,0,-399.28464391827583,0,1,0,700,-398.97583413124084,0,0,-349.01537397503853,0,0,-349.29648676514626,0,0,-349.6135122179985,0,0,-349.52201250195503,0,0
5180,1,0,83.21060080783708,1,0,0,192,101.97442896025521,0,0,-93.12654721736908,0,0,-99.49897506833076,0,2,-168.52517074346542,0,26,-105.34216046333313,0,4
5181,2,1,-673.3544277727614,0,1,0,700,-414.3411822617054,1,0,-844.92632111907,33,0,-578.3646905720234,15,1,-548.8755982518196,8,26,-780.2643466591835,0,143
5182,4,1,182.3355511997427,1,0,0,88,182.3020350251879,0,0,-42.467258125543594,0,0,-42.28302049636841,0,0,-42.536542654037476,0,0,-42.76602917909622,0,0
5183,9,0,-248.2590386841978,1,0,0,409,-141.83693265063422,5,0,-215.53143113851547,1,0,-323.85716739296913,0,41,-744.3432861566544,31,26,-348.29780465364456,8,9
5184,5,1,185.5081597873143,1,0,0,85,185.4347455927304,0,0,-40.41951975226402,0,0,-40.24058923125267,0,0,-40.1224861741066,0,0,-39.96849435567856,0,0
5185,10,0,140.54016863703725,1,0,0,105,103.4022107720375,0,22,-50.57066825032234,0,0,-83.52550837397575,0,11,-50.85222524404526,0,0,-95.75296571850777,3,0
5186,10,0,237.28152092950685,1,0,0,17,237.4276419367109,0,0,-7.861130565404892,0,0,-7.78094357252121,0,0,-7.9444878697395325,0,0,-8.004903852939606,0,0
5187,2,0,103.77465760622705,1,0,0,146,127.9607631436416,0,4,-68.89049354195595,0,0,-68.94224429130554,0,0,-174.4432844221592,7,0,-129.95430999994278,4,0
5188,8,0,144.72061330590932,1,0,0,125,153.61223472867692,0,0,-105.59034416079521,3,0,-60.305342108011246,0,0,-60.55226558446884,0,0,-60.70407348871231,0,0
5189,7,0,-397.75697703957593,0,1,0,700,-398.1709523797035,0,0,-348.015120357275,0,0,-347.8121106028557,0,0,-347.54410141706467,0,0,-347.242600440979,0,0
5190,3,1,-399.3655069589616,0,1,0,700,-398.76484179496765,0,0,-348.8169087767601,0,0,-348.7981835305691,0,0,-348.7786068916321,0,0,-351.6689938008785,0,1
5191,6,1,-121.2478254548142,1,0,0,414,-161.33123405490602,6,0,-203.34077274799347,0,0,-203.2048310637474,0,0,-239.22062465548515,0,12,-325.99880760908127,8,1
5192,10,0,206.438778926645,1,0,0,58,206.58297833374567,0,0,-26.867837846279144,0,0,-27.058443009853363,0,0,-27.086385875940323,0,0,-27.090702682733536,0,0
5193,6,1,249.71428571428572,1,0,0,1,249.71428571428572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
5194,6,0,-305.0695850687364,1,0,0,649,-480.5730043607099,15,0,-320.3243834376335,0,0,-335.4181910455227,0,5,-326.6002969443798,0,2,-320.7177638411522,0,0
5195,8,0,218.34907494187354,1,0,0,42,218.71251836419106,0,0,-19.672813832759857,0,0,-19.828107744455338,0,0,-19.776203274726868,0,0,-19.69001880288124,0,0
5196,11,0,120.87896739755354,1,0,0,167,120.88704328451837,0,0,-81.58358752727509,0,0,-81.60653573274612,0,0,-81.31517493724823,0,0,-81.12976524233818,0,0
5197,5,1,179.1127643900258,1,0,0,93,179.87446587852068,0,0,-43.83026725053787,0,0,-44.22689378261566,0,0,-44.84223321080208,0,0,-45.125535398721695,0,0
5198,4,1,95.90529183745385,1,0,0,119,133.86876839399338,0,8,-189.99397748708725,0,45,-57.67953234910965,0,0,-207.52097991108894,10,0,-63.147819459438324,0,2
5199,8,0,215.26540045312476,1,0,0,44,212.78217380813192,0,1,-21.770607978105545,0,0,-21.788768231868744,0,0,-21.53696921467781,0,0,-21.073111832141876,0,0
5200,3,1,204.65750911491259,1,0,0,59,205.53597534554345,0,0,-27.79513555765152,0,0,-28.41031038761139,0,0,-29.010853201150894,0,0,-29.60355919599533,0,0
5201,2,1,124.82267143300602,1,0,0,163,124.35508518985338,0,0,-78.72566521167755,0,0,-78.44970369338989,0,0,-78.60127115249634,0,0,-78.17937368154526,0,0
5202,5,0,-566.3287648379807,0,1,0,700,-637.7494550645351,16,0,-453.19282054901123,7,0,-753.1868348419666,27,0,-408.71275186538696,4,0,-378.8019618690014,2,0
5203,7,0,169.60204235230174,1,0,0,104,170.15324802909578,0,0,-50.07361915707588,0,0,-53.010803908109665,0,1,-50.156192779541016,0,0,-50.0452775657177,0,0
5204,8,1,16.658437183925145,1,0,0,249,-57.8413219835077,0,38,-122.34877106547356,0,0,-136.9920015335083,0,5,-175.7083167731762,0,18,-139.24597415328026,0,6
5205,5,1,190.69244942579948,1,0,0,76,192.165078746421,0,0,-36.148233115673065,0,0,-36.47388553619385,0,0,-39.4761837720871,0,1,-39.7473863363266,0,1
5206,3,1,219.98977473803927,1,0,0,40,220.08557543584277,0,0,-18.5259211063385,0,0,-18.708508551120758,0,0,-18.634065747261047,0,0,-18.55392062664032,0,0
5207,0,0,-558.036764729023,0,1,0,700,-792.7872565090656,0,131,-349.55399456620216,0,0,-349.561343729496,0,0,-691.6871592998505,0,114,-406.59406954050064,0,19
5208,6,1,170.16847295079913,1,0,0,104,170.01854683671678,0,0,-50.12885478138924,0,0,-49.95202353596687,0,0,-50.26211163401604,0,0,-49.97604927420616,0,0
5209,3,0,-169.69437069041362,1,0,0,465,-112.11226051194326,0,0,-229.23638316988945,0,0,-229.23229932785034,0,0,-316.29225918650627,5,4,-430.17007982730865,0,67
5210,7,0,202.70905278750826,1,0,0,47,214.822643492903,0,0,-81.71275752782822,4,0,-21.94065284729004,0,0,-22.00549766421318,0,0,-21.90418580174446,0,0
5211,9,1,-303.9805912860805,1,0,0,524,-284.16360990490233,5,17,-558.6061784625053,20,0,-453.509321808815,13,0,-363.44502222537994,7,0,-261.32168117165565,0,1
5212,10,0,115.90543794035914,1,0,0,175,116.47533044219017,0,0,-84.1161675453186,0,0,-84.30405157804489,0,0,-84.27512869238853,0,0,-84.25279292464256,0,0
5213,3,1,93.99809213791573,1,0,1,83,127.03857617293085,4,0,-144.30798736214638,8,0,-324.27087742090225,19,0,-39.34813392162323,0,0,-54.2639739215374,1,0
5214,6,0,-102.57473881585241,1,0,0,171,60.015810885599706,4,0,-606.7159143388271,35,0,-606.7692727148533,35,0,-81.9824580848217,0,0,-81.993288397789,0,0
5215,6,0,244.22326160754477,1,0,0,8,244.20425872291838,0,0,-3.5001967549324036,0,0,-3.4939890801906586,0,0,-3.468677371740341,0,0,-3.4822303354740143,0,0
5216,6,1,171.58164327485224,1,0,0,102,171.6762145970549,0,0,-48.8112116754055,0,0,-48.38696113228798,0,0,-48.52963751554489,0,0,-51.46875932812691,0,1
5217,2,0,50.215790891647316,1,0,0,252,44.99389100074768,0,3,-124.27528104186058,0,0,-133.2393287718296,0,3,-124.12534001469612,0,0,-124.27498671412468,0,0
5218,3,1,208.73178325721193,1,0,0,54,208.2319963616984,0,0,-26.132165014743805,0,0,-25.904101222753525,0,0,-25.62532278895378,0,0,-25.19720533490181,0,0
5219,5,0,104.80418274402624,1,0,0,182,108.88738709688187,0,0,-89.06684792041779,0,0,-104.05593571066856,0,6,-91.98366948962212,0,1,-91.76002025604248,0,1
5220,3,1,228.01633378352437,1,0,0,29,228.24540771331107,0,0,-13.447472542524338,0,0,-13.745093494653702,0,0,-14.02704107761383,0,0,-13.801274538040161,0,0
5221,6,1,201.96247012615203,1,0,0,63,202.19950932264328,0,0,-29.895479321479797,0,0,-29.96069359779358,0,0,-30.106290966272354,0,0,-30.424694806337357,0,0
5222,4,0,-410.17239733168094,1,0,0,548,-643.2237429959433,31,0,-287.20349994301796,1,0,-392.6850300729275,8,0,-678.0820482671261,27,0,-423.3819510936737,10,0
5223,2,1,76.1355752885341,1,0,0,224,76.29766556620598,0,0,-109.55046778917313,0,0,-109.27619007229805,0,0,-109.05127117037773,0,0,-111.74186009168625,0,1
5224,10,1,-419.90827832818036,0,1,0,700,-488.1373724639416,6,0,-348.50324922800064,0,0,-349.01002725958824,0,0,-349.50627386569977,0,0,-364.38446882367134,1,0
5225,6,0,171.55583799907143,1,0,0,103,171.68717945047788,0,0,-48.949249893426895,0,0,-49.07150003314018,0,0,-49.065162003040314,0,0,-49.1077918112278,0,0
5226,7,1,-483.93172205686545,0,1,0,700,-396.98745036125183,0,0,-347.06045243144035,0,0,-346.96410858631134,0,0,-346.8531274795532,0,0,-781.7934714257717,29,0
5227,3,0,106.16060812217847,1,0,0,186,106.50993921501293,0,0,-90.36376231908798,0,0,-90.77470263838768,0,0,-90.82948219776154,0,0,-91.16752287745476,0,0
5228,2,0,136.75924356239182,1,0,0,101,162.07881362097604,0,3,-49.93215435743332,0,0,-124.6429414153099,5,0,-139.36586600542068,6,0,-48.91306260228157,0,0
5229,9,1,117.59066019994867,1,0,0,165,119.06088527185574,0,1,-80.70178157091141,0,0,-98.48013672232628,0,6,-83.18336582183838,0,1,-80.17087158560753,0,0
5230,11,1,-635.9339817166335,0,1,0,700,-398.6612569093704,0,0,-348.3830074071884,0,0,-648.5260290503502,20,0,-1233.2520706355572,59,0,-350.847544580698,0,1
5231,11,0,-16.766858644996375,1,0,0,341,-13.78828659227915,0,0,-166.7020742893219,0,0,-166.4711356163025,0,0,-166.21346616744995,0,0,-180.94504484534264,1,0
